file,campaign,episode,actor,word_count,vocabulary,anger_norm,anticipation_norm,disgust_norm,fear_norm,joy_norm,sadness_norm,surprise_norm,trust_norm,matt_cnt,marisha_cnt,travis_cnt,laura_cnt,sam_cnt,liam_cnt,ashley_cnt,taliesin_cnt,orion_cnt
C1E103_FINAL_TRAVIS_treated.txt,C1,103,TRAVIS,1748,414,0.10298139330397396,0.12284741316999383,0.06902435934694,0.10823478565414048,0.155001155001155,0.11412156573446895,0.0676532612016483,0.26013606658767946,1,0,3,1,0,1,0,1,0
C1E104_FINAL_TRAVIS_treated.txt,C1,104,TRAVIS,973,303,0.13309500893716486,0.202037215271094,0.08839772675191346,0.062353911728310195,0.1906136853201338,0.06694853109675054,0.051755350841010135,0.204798570053623,3,0,0,0,1,2,3,0,0
C1E105_FINAL_TRAVIS_treated.txt,C1,105,TRAVIS,1266,356,0.18996503826892186,0.11399414154776528,0.07853160729471796,0.14458093168288766,0.17741661154682037,0.09777945762071247,0.03669091939903619,0.16104129263913824,0,2,0,0,0,0,0,4,0
C1E106_FINAL_TRAVIS_treated.txt,C1,106,TRAVIS,2229,565,0.11253743405793494,0.1492380335564154,0.10131136832898792,0.12681357977536795,0.17366081560578134,0.09512817532147623,0.04506479344149769,0.19624579991253854,1,0,3,1,3,0,2,2,0
C1E107_FINAL_TRAVIS_treated.txt,C1,107,TRAVIS,2287,522,0.14956452037422532,0.1266001483502022,0.0926470940109588,0.15304596463522602,0.1420154092790659,0.08035436556361114,0.08168832101069555,0.17408417677601515,0,0,1,1,2,2,6,0,0
C1E108_FINAL_TRAVIS_treated.txt,C1,108,TRAVIS,3044,587,0.23421795297455555,0.11284748422927167,0.09415653013793727,0.14505674443874314,0.12436237964444175,0.07264344571549303,0.036940478705743865,0.17977498415381368,1,0,1,0,1,2,0,2,0
C1E109_FINAL_TRAVIS_treated.txt,C1,109,TRAVIS,1185,296,0.09838413720790891,0.15506103954463754,0.06991461953265428,0.19639379868184542,0.13565383463151587,0.11814709406830437,0.06063698322348713,0.1658084931096465,0,1,0,0,2,1,1,0,0
C1E110_FINAL_TRAVIS_treated.txt,C1,110,TRAVIS,2167,501,0.22709539078554195,0.10337724479564792,0.11366682219332296,0.17313095013550664,0.08044533568939674,0.10132230748612667,0.060139179811978194,0.14082276910247887,1,2,0,0,0,2,3,1,0
C1E111_FINAL_TRAVIS_treated.txt,C1,111,TRAVIS,2818,639,0.18795781090863056,0.11732042879583862,0.06869824902611787,0.16117245625442353,0.11766567504272422,0.1238570910702058,0.05564794089384252,0.16768034800821685,4,1,3,3,3,4,3,1,0
C1E112_FINAL_TRAVIS_treated.txt,C1,112,TRAVIS,2646,595,0.12085193532488292,0.14993085561983513,0.07401080470660291,0.15278754731246086,0.14343271940779875,0.09677342176157867,0.06190934190819348,0.20030337395864733,2,1,0,3,4,4,14,0,0
C1E113-1_FINAL_TRAVIS_treated.txt,C1,Others,TRAVIS,1211,337,0.1749043478260869,0.13041739130434785,0.07562608695652173,0.20922608695652176,0.10393043478260869,0.0568695652173913,0.10088695652173912,0.14813913043478266,0,0,0,0,0,0,0,0,0
C1E113-2_FINAL_TRAVIS_treated.txt,C1,Others,TRAVIS,1835,444,0.2004593226535667,0.06839891039603706,0.1127812192647748,0.20182905164290238,0.09168430321474365,0.10802321330181927,0.09581408761116175,0.12100989191499442,1,0,0,0,0,0,0,0,0
C1E113_FINAL_TRAVIS_treated.txt,C1,113,TRAVIS,2542,586,0.17618139380954867,0.13842295030569055,0.07535576805838602,0.17214471094389583,0.1254376339029106,0.08837156642455278,0.05395742976084723,0.17012854679416842,3,3,0,0,1,4,3,4,0
C1E114_FINAL_TRAVIS_treated.txt,C1,114,TRAVIS,3178,623,0.22937722622513534,0.10279914773189339,0.0933233576761056,0.16772115869427326,0.10829334938112972,0.09658930110762326,0.06661028251711855,0.13528617666672085,5,1,0,0,4,3,7,0,0
C1E115-GROG_FINAL_TRAVIS_treated.txt,C1,Others,TRAVIS,14978,1745,0.17852403643163037,0.1198750162697896,0.08001403170148669,0.14453763638845585,0.12812499007939657,0.10001238091307645,0.06971644534461796,0.17919546287154653,6,2,30,22,34,34,10,32,0
C1E115-VAMP1_FINAL_TRAVIS_treated.txt,C1,Others,TRAVIS,3579,650,0.11037724115810353,0.1313110815817552,0.09384552946644235,0.13890107156650328,0.19477374040205014,0.10874403503374425,0.04464314937126474,0.17740415142013655,9,0,1,0,0,0,0,0,0
C1E115-VAMP2_FINAL_TRAVIS_treated.txt,C1,Others,TRAVIS,3389,699,0.07109168995062135,0.12739836643108782,0.1140711309927897,0.16323183672886046,0.18507349630910613,0.11030520441049316,0.051947634326385064,0.17688064085065636,4,2,3,0,0,0,0,0,0
C1E115_FINAL_TRAVIS_treated.txt,C1,115,TRAVIS,2305,523,0.11542459099949032,0.1389952129201187,0.0689229569962323,0.14712525359530682,0.15935779174703438,0.08767651732443209,0.06204715123774498,0.22045052517964042,2,1,0,1,3,0,9,3,0
C2E001_FINAL_TRAVIS_treated.txt,C2,1,TRAVIS,664,219,0.08752350874702813,0.14426386572513397,0.09579149072069836,0.10782087221887092,0.19424434902948795,0.0916220148326887,0.05184344061601789,0.22689045811007422,0,0,0,0,0,0,0,0,0
C2E002_FINAL_TRAVIS_treated.txt,C2,2,TRAVIS,2435,551,0.0673480068093912,0.13035292136115642,0.06746831407414537,0.1507690641899411,0.16767825025114144,0.09737670009203507,0.0724430194717308,0.24656372375045862,0,0,0,0,0,0,1,0,0
C2E003_FINAL_TRAVIS_treated.txt,C2,3,TRAVIS,2950,631,0.15046876147425284,0.11189895314017152,0.11365731863541045,0.1716507421036742,0.12190246171169336,0.1088962686749839,0.06435780901947666,0.15716768524033717,1,0,0,0,0,0,0,0,0
C2E004_FINAL_TRAVIS_treated.txt,C2,4,TRAVIS,1595,419,0.07280114458259887,0.19595443802417217,0.0631575619125912,0.09768474970160222,0.18712502667794392,0.07294342694986126,0.04459761756080595,0.26573603459042444,0,0,0,0,0,0,0,0,0
C2E005_FINAL_TRAVIS_treated.txt,C2,5,TRAVIS,2161,506,0.1769497644769131,0.11173102417284858,0.09280455814740644,0.16950328604067355,0.11553888246410741,0.06166473923222294,0.0742842636730319,0.19752348179279614,0,0,0,0,0,0,1,0,0
C2E006_FINAL_TRAVIS_treated.txt,C2,6,TRAVIS,2693,597,0.18194150471425818,0.12309986530690788,0.09729651722147395,0.14292380219357323,0.11874639214931695,0.10534923994612276,0.06954011929959594,0.16110255916875113,1,0,0,0,0,0,0,0,0
C2E007_FINAL_TRAVIS_treated.txt,C2,7,TRAVIS,1972,433,0.17619287857465282,0.11946044980218261,0.09252011364541568,0.12641193807918005,0.158391970473434,0.0733650195162104,0.09392740500783302,0.15973022490109132,0,0,0,0,0,0,0,0,0
C2E008_FINAL_TRAVIS_treated.txt,C2,8,TRAVIS,1578,428,0.12357874469875024,0.09462026139822899,0.09361421645577304,0.0804835953964771,0.22040189760890871,0.08924312463682645,0.059564798834375515,0.23849336097065993,0,0,0,0,0,0,1,0,0
C2E009_FINAL_TRAVIS_treated.txt,C2,9,TRAVIS,2322,585,0.0986009543073492,0.14129194543851462,0.1018230382241585,0.10942119184689589,0.1836911985892848,0.06381282091177844,0.062055909963176184,0.23930294071884245,1,0,0,0,0,1,1,0,0
C2E010_FINAL_TRAVIS_treated.txt,C2,10,TRAVIS,3077,708,0.15792316906630516,0.1230375363636669,0.13651264465777052,0.15616160734957096,0.10216386885927979,0.09214813224127692,0.05828588301216987,0.1737671584499599,2,0,0,0,0,0,0,0,0
C2E011_FINAL_TRAVIS_treated.txt,C2,11,TRAVIS,5568,981,0.08958446032691747,0.17886977396975126,0.08104382249632917,0.10362191847754279,0.1420847033835983,0.07545476528203302,0.06735287592143409,0.2619876801423939,0,0,0,0,0,0,0,0,0
C2E012_FINAL.en_TRAVIS_treated.txt,C2,12,TRAVIS,3063,632,0.12097464200757821,0.1753105108267439,0.1021935556662937,0.10865763419427023,0.11580337918519704,0.0908966969734009,0.05087582387619056,0.2352877572703255,0,0,0,0,0,0,1,0,0
C2E013_FINAL_TRAVIS_treated.txt,C2,13,TRAVIS,3367,669,0.09489873227966823,0.14260942140255486,0.07299216841354667,0.11583698307680465,0.18389034968661508,0.06943088310962194,0.072266946491587,0.24807451553960158,3,1,0,0,0,0,0,0,0
C2E014_FINAL_TRAVIS_treated.txt,C2,14,TRAVIS,2439,552,0.04131773088578806,0.1745248404931688,0.058077851657246556,0.09985491740374974,0.21443655857359725,0.06704608473047685,0.06678840907690498,0.27795360717906775,0,0,0,0,0,0,0,0,0
C2E015_FINAL_TRAVIS_treated.txt,C2,15,TRAVIS,2125,474,0.16009064601804993,0.12669300598580846,0.12202196117813398,0.1311856657725393,0.12015882873716618,0.10549161590401565,0.05531257019780917,0.1790457062064774,0,0,0,0,0,0,0,0,0
C2E016_FINAL_TRAVIS_treated.txt,C2,16,TRAVIS,2285,550,0.12136923877356971,0.13108715022994072,0.08325708510498332,0.07978853824670937,0.1772547049642082,0.11091575617311634,0.05688416847569327,0.2394433580317791,2,0,0,0,1,0,0,0,0
C2E017_FINAL_TRAVIS_treated.txt,C2,17,TRAVIS,1478,387,0.12534849350038627,0.15945047193577647,0.08567901649255986,0.11592657283934028,0.19320815558765247,0.04014813073124853,0.053550434987067956,0.2266887239259682,0,0,0,0,0,0,0,0,0
C2E018_FINAL_TRAVIS_treated.txt,C2,18,TRAVIS,1904,492,0.1379771146149507,0.1557925273308443,0.08686104918208923,0.12891160117113004,0.14838566708748555,0.07285986730774395,0.06679604609309947,0.20241612721265678,2,0,0,0,0,0,0,0,0
C2E019_FINAL_TRAVIS_treated.txt,C2,19,TRAVIS,2381,575,0.13077873918417798,0.13694987988898477,0.09598152855843459,0.13615691396319704,0.1502670429367727,0.08537444317466242,0.07813513072276512,0.18635632157100548,1,0,0,0,0,0,0,0,0
C2E020_FINAL_TRAVIS_treated.txt,C2,20,TRAVIS,1758,468,0.12232528499610565,0.11193797351837431,0.09083764072789066,0.12779862635417408,0.15499539757841824,0.07094101819726688,0.0889046236635276,0.23225943496424267,1,0,0,0,0,0,0,0,0
C2E021_FINAL_TRAVIS_treated.txt,C2,21,TRAVIS,3048,677,0.14326792890760998,0.13159828931250134,0.07250220283252024,0.12683157464915856,0.1483999914035804,0.09945197825105843,0.07443639724054933,0.20351163740302167,0,0,0,0,0,0,0,0,0
C2E022_FINAL_TRAVIS_treated.txt,C2,22,TRAVIS,3263,638,0.17348068865637656,0.11143036376731903,0.10342624360096343,0.11700265642304501,0.11912856932644575,0.08123000906126812,0.09323038080560096,0.20107108835898108,1,0,0,0,0,0,0,0,0
C2E023_FINAL_TRAVIS_treated.txt,C2,23,TRAVIS,2141,545,0.11853275486589293,0.14593982953027004,0.07561395827528758,0.11895352738148715,0.16146292368664958,0.07987285846690965,0.07099683283390287,0.22862731495960018,2,0,0,0,0,0,0,0,0
C2E024_FINAL_TRAVIS_treated.txt,C2,24,TRAVIS,3309,695,0.10318036203635797,0.14582963448994557,0.06840094175769038,0.09236944691034003,0.2132656605812652,0.07523640433826086,0.05967424447103324,0.2420433054151067,1,1,0,0,0,0,0,0,0
C2E029_FINAL_TRAVIS_treated.txt,C2,29,TRAVIS,46,22,0.10867875647668394,0.06269430051813471,0.0,0.03847150259067358,0.45310880829015543,0.0,0.0,0.3370466321243523,0,0,0,0,0,0,0,0,0
C2E030_FINAL_TRAVIS_treated.txt,C2,30,TRAVIS,2715,606,0.0916941896024465,0.14966116207951072,0.09661651376146792,0.0668428134556575,0.21857370030581033,0.07214189602446482,0.06923547400611621,0.235234250764526,2,0,0,0,0,0,0,0,0
C2E031_FINAL_TRAVIS_treated.txt,C2,31,TRAVIS,2429,560,0.10724408369722982,0.1737172259563573,0.08714827665684509,0.12638057446848275,0.1246986563342906,0.08698631416984882,0.05566526091533723,0.23815960780160844,2,1,0,0,0,0,0,0,0
C2E032_FINAL_TRAVIS_treated.txt,C2,32,TRAVIS,2077,541,0.08665414876572816,0.14216831814517367,0.07143367383384527,0.08748073842009123,0.19443735777045298,0.09820089190044184,0.05063626993764861,0.2689886012266182,3,0,1,0,0,0,0,0,0
C2E033_FINAL_TRAVIS_treated.txt,C2,33,TRAVIS,3752,781,0.08818717403160019,0.16726067486500398,0.07638510165989444,0.07844364731275301,0.2026016022859075,0.054900951693307415,0.0645715075774451,0.26764934057408835,1,0,1,0,0,0,1,0,0
C2E034_FINAL_TRAVIS_treated.txt,C2,34,TRAVIS,3607,762,0.15332814492941607,0.127155529613536,0.09545942596075549,0.1114894322300769,0.1406345706235453,0.10809174827593658,0.05553393720590039,0.20830721116083326,1,0,0,0,0,0,1,0,0
C2E035_FINAL_TRAVIS_treated.txt,C2,35,TRAVIS,2882,597,0.1677779912008708,0.1397159033742191,0.07854274712107492,0.15002881211755345,0.14015494516550958,0.11223463125062884,0.06986709839109476,0.14167787137904853,1,0,0,0,0,0,0,0,0
C2E036_FINAL_TRAVIS_treated.txt,C2,36,TRAVIS,4401,783,0.0876961112061325,0.19662043443782753,0.03973146953182092,0.10903705316188018,0.17262839550324197,0.11273381742415994,0.04902197067466918,0.2325307480602678,3,0,0,0,0,0,0,0,0
C2E037_REVISED_TRAVIS_treated.txt,C2,37,TRAVIS,3648,685,0.07961787556394379,0.16230916400584308,0.07285055004718384,0.10376565792365271,0.23891826208358646,0.05640407461509624,0.0685361376475303,0.21759827811316368,3,0,0,0,0,0,0,0,0
C2E038_FINAL_TRAVIS_treated.txt,C2,38,TRAVIS,2474,550,0.14435957951000514,0.12855515446326,0.09244242776733656,0.13792341006426553,0.16267790793249473,0.05988185134803863,0.07787332426469527,0.19628634464990408,6,0,0,0,0,0,0,0,0
C2E039_FINAL_TRAVIS_treated.txt,C2,39,TRAVIS,3498,671,0.2166105467166235,0.08539625668910505,0.07706309109259936,0.18736970442853976,0.10511923212955805,0.10484318523609198,0.08636817179318336,0.13722981191429898,4,0,0,0,0,0,0,0,0
C2E040_FINAL_TRAVIS_treated.txt,C2,40,TRAVIS,3295,683,0.1543772413028208,0.14151170098709745,0.0974989833265555,0.1336417242781619,0.16137842434101082,0.07381049206994714,0.059350622943546906,0.17843081075085948,3,0,0,0,0,0,0,0,0
C2E041_FINAL_TRAVIS_treated.txt,C2,41,TRAVIS,3548,730,0.09829545035646614,0.16735109151632666,0.06223965437159479,0.14286293562965854,0.1585739879236491,0.07378517661110169,0.05635999026814219,0.24053171332306086,4,0,0,0,0,0,0,0,0
C2E042_FINAL_TRAVIS_treated.txt,C2,42,TRAVIS,3258,640,0.08387028958847956,0.14622904293898142,0.08354969254217692,0.09375624113102432,0.18670836180165032,0.07383717874599255,0.049718820623324764,0.2823303726283702,0,0,0,0,0,0,0,0,0
C2E043_FINAL_TRAVIS_treated.txt,C2,43,TRAVIS,4344,1413,0.18321050492197297,0.1425869960942333,0.06818302316950321,0.13585705954085148,0.1325945955499002,0.08641111287842641,0.05602742873301169,0.1951292791121008,3,0,0,0,0,0,0,0,0
C2E044_FINAL_TRAVIS_treated.txt,C2,44,TRAVIS,6508,1871,0.16981399777899647,0.12226706066286312,0.08605979246987049,0.13763127522162288,0.13959579919290807,0.08227535531963076,0.08973508939948323,0.17262162995462493,9,0,0,0,0,0,0,0,0
C2E045_FINAL_TRAVIS_treated.txt,C2,45,TRAVIS,3452,700,0.1286928398427869,0.13293498281388233,0.1015975112761236,0.15475845165407312,0.1332613015039666,0.09908123159925163,0.06816434859537933,0.18150933271453645,6,0,1,0,0,0,0,0,0
C2E046_FINAL_TRAVIS_treated.txt,C2,46,TRAVIS,3617,747,0.11521280067214035,0.1626902115816677,0.05822715491858926,0.11931615724782549,0.14839972844331253,0.07765621073399069,0.08708192835254358,0.2314158080499305,3,0,0,0,0,0,0,0,0
C2E047.en_TRAVIS_treated.txt,C2,Others,TRAVIS,4463,790,0.15993125335552888,0.13622573297456309,0.07194571429479096,0.15169055114858357,0.12049723774457635,0.09784960241947527,0.08112040510961661,0.18073950295286528,3,0,0,0,0,0,0,0,0
C2E048.en_TRAVIS_treated.txt,C2,Others,TRAVIS,2023,544,0.07333020183041397,0.2010955209406631,0.040888841747984725,0.12264379659373298,0.1803897205891265,0.08869476937996243,0.05448057458027759,0.23847657433783864,1,0,0,0,0,0,0,0,0
C2E049.en_TRAVIS_treated.txt,C2,Others,TRAVIS,2137,508,0.07565984076864408,0.15882508072046123,0.056850013186123906,0.15567466624851212,0.20270279902208857,0.10791951475063967,0.054897041318897485,0.18747104398463285,2,0,0,0,0,0,0,0,0
C2E050.en_TRAVIS_treated.txt,C2,Others,TRAVIS,3485,687,0.17083738874491358,0.11895059629208342,0.07720721882805447,0.1585187096168955,0.12559072200007035,0.09336925548506632,0.08263951593043845,0.1728865931024779,2,0,0,0,0,0,0,0,0
CR-Extra_ClubOfMisfits.en_TRAVIS_treated.txt,Others,Others,TRAVIS,2733,637,0.14633949505589725,0.12866560195725307,0.11428777736246558,0.14354038533419416,0.13823524414692992,0.11213004179550781,0.06687281253185634,0.14992864181589594,2,0,0,0,0,0,0,0,0
CR-Extra_Critical Role Live at Comic-Con 2015_TRAVIS_treated.txt,Others,Others,TRAVIS,581,191,0.0597284883957241,0.09712230215827339,0.06493110596268746,0.09114742104621389,0.20788115270495466,0.14071454700646263,0.04239320408080315,0.2960817786448807,5,2,6,0,1,0,2,0,0
CR-Extra_Critical Role Q_A Feb 2016_TRAVIS_treated.txt,Others,Others,TRAVIS,4054,829,0.1711547969914012,0.10158302235456274,0.08257625770311217,0.15029735186960158,0.1490018755403573,0.07037281543743731,0.057757803932834084,0.2172560761706935,7,3,7,1,1,3,1,1,0
CR-Extra_Deadlands One-Shot for MDA Charity.en_TRAVIS_treated.txt,Others,Others,TRAVIS,2900,597,0.11856646254345271,0.13980252672789115,0.06910064536935304,0.1500099374130476,0.165433552456416,0.11165527301636113,0.04803707967555283,0.1973945227979256,1,0,0,0,0,0,0,0,0
CR-Extra_DnDiesel_TRAVIS_treated.txt,Others,Others,TRAVIS,198,79,0.23776286353467563,0.058255033557046976,0.06152125279642058,0.136510067114094,0.17342281879194632,0.060223713646532444,0.05069351230425055,0.22161073825503355,0,0,1,0,0,0,0,0,0
CR-Extra_Episode 4 12 Dance Party_TRAVIS_treated.txt,Others,Others,TRAVIS,143,48,0.25112195121951225,0.056390243902439026,0.2204878048780488,0.06504065040650407,0.255479674796748,0.05697560975609756,0.01424390243902439,0.08026016260162602,1,0,1,0,0,0,0,0,0
CR-Extra_Hearthstone One-Shot_TRAVIS_treated.txt,Others,Others,TRAVIS,2182,490,0.1843134105885482,0.09073389108319575,0.09376521307081952,0.15705660642499739,0.12270329681359879,0.14275318313902424,0.06591619699577925,0.1427582018840369,2,0,0,0,0,1,0,0,0
CR-Extra_One-Shot Epic Level Battle Royale_TRAVIS_treated.txt,Others,Others,TRAVIS,2366,520,0.16732929189897186,0.14510333476290377,0.08412249487093296,0.15041206402930235,0.14117974337278172,0.08331111703545718,0.04914051904999245,0.1794014349796576,0,5,0,0,3,1,0,1,0
CR-Extra_songofthelorelei_TRAVIS_treated.txt,Others,Others,TRAVIS,3437,727,0.18238054026986278,0.1126342374117557,0.13459392672664824,0.14064379527876206,0.10556108924848823,0.10494058990980988,0.06370732025930342,0.15553850089536958,6,0,0,0,0,0,0,0,0
CR-Extra_sorcerers-lair_TRAVIS_treated.txt,Others,Others,TRAVIS,780,207,0.07885994054904703,0.15059848352382016,0.07425010729784293,0.10047846889952153,0.13891494062852694,0.10612154063806452,0.136451064235642,0.21432545422753502,0,0,0,0,0,0,0,0,0
CR-Extra_Talks Machina Campaign Wrap-up_TRAVIS_treated.txt,Others,Others,TRAVIS,1297,391,0.16842729428936323,0.11790731618317826,0.09077723043240284,0.11965882138295934,0.14047619047619048,0.10335705163291369,0.05952380952380952,0.1998722860791827,5,1,7,0,4,0,4,2,0
CR-Extra_Talks Machina Fireside Chat_TRAVIS_treated.txt,Others,Others,TRAVIS,706,249,0.04922864379461202,0.19092793000230251,0.07302172077672882,0.12571954869905594,0.22069230178831836,0.07397344385601351,0.06582239619310769,0.2006140148898611,0,0,5,0,1,0,0,0,0
CR-Extra_Talks Machina Live From Wonder-Con_TRAVIS_treated.txt,Others,Others,TRAVIS,373,139,0.13447233286941498,0.11978691750251955,0.10685319383788454,0.09000815856409271,0.18064020732351105,0.1080769784517925,0.04741565484474733,0.2127465566060373,1,0,0,0,1,0,0,0,0
CR-Extra_Talks Machina Live SDCC 2017_TRAVIS_treated.txt,Others,Others,TRAVIS,277,115,0.0536683267672638,0.11614509774771425,0.03047647364900022,0.0755221883594737,0.2275700587229614,0.10584999628335685,0.06414926038801753,0.32661859808221216,0,1,2,0,0,0,1,0,0
CR-Scope_Critical Role panel with Matt Laura Travis  Marisha  GenCon 2016 Spoilers E61.en_TRAVIS_treated.txt,Others,Others,TRAVIS,784,233,0.11632476084658952,0.19255575729655022,0.11491558494349746,0.10212460366927724,0.1641554429419257,0.08478090024660577,0.029335248367252917,0.19580770168830114,2,0,1,0,0,0,0,1,0
CR-Scope_Critical Role Talks Machina style w Matt Taliesin Laura Sam  GenCon2017 SPOILERS E108.en_TRAVIS_treated.txt,Others,Others,TRAVIS,269,112,0.04186527847466131,0.18709232313095833,0.0707789764174611,0.1135223281485198,0.25705594581033614,0.08768188660311088,0.10800301053687905,0.13400025087807327,1,0,1,0,0,1,0,0,0
CR-Scope_Critical Roles Critmas Talks Machina.en_TRAVIS_treated.txt,Others,Others,TRAVIS,1064,363,0.05425370578738809,0.14748952269132298,0.07498817735596758,0.06511423120199598,0.3160559659507852,0.053112209122189065,0.05643070299887481,0.23255548489147626,5,1,3,1,0,1,0,0,0
CR-Scope_Critical Roles Impromptu QA during technical difficulties at GeekSundry Spoilers E50.en_TRAVIS_treated.txt,Others,Others,TRAVIS,42,24,0.10647957078002478,0.21295914156004955,0.0,0.12257531985142385,0.2872472141972761,0.0,0.0,0.27073875361122574,0,0,0,0,0,0,0,0,0
CR-Scope_Liam  Travis secret plan to win the fight in E52 Spoilers E52.en_TRAVIS_treated.txt,Others,Others,TRAVIS,95,37,0.1819827066157249,0.0,0.050271465915946105,0.14759702392921775,0.17715664588779406,0.0,0.0,0.4429921576513171,0,0,0,0,0,0,0,0,0
CR-Scope_panel w Matt Marisha Laura  Travis  AnimeMilwaukee 2017 Spoilers E86.en_TRAVIS_treated.txt,Others,Others,TRAVIS,460,143,0.14058920957113155,0.11856433026747017,0.08670754484265426,0.06947527927546959,0.19001303872854775,0.08288402579553864,0.035116467561757764,0.2766501039574303,3,0,0,0,0,0,0,0,0
CR-Scope_Short Periscope before the start of Critical Role E54 Spoilers E54.en_TRAVIS_treated.txt,Others,Others,TRAVIS,13,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0
CR-Scope_UPDATED Critical Role Panel  WonderCon LA Full Length SPOILERS E46.en_TRAVIS_treated.txt,Others,Others,TRAVIS,587,205,0.09515239762446216,0.14884740605009572,0.0014069990020123358,0.15264303126482667,0.21777399669518838,0.0649182795347087,0.012793874646205192,0.3064640151825009,0,1,3,0,0,0,1,0,0
